"","X3","X4","X5","X6","X8","X9","X10","X11","X12","X13","X15","X46","X99","X101","X102","X103","X104","X105","X106","X107","X145","X147","X148","X150","X151","X152","X154","X157","X158","X159","X160","X162","X163","X165","X170","X171","X172","X173","X174","X180","X183","X184","X186","X188","X189","X190","X192","X193","X196","X197","X198","X200","X201","X203","X226","X230","X237","X239","X240","X241","X245","X246","X248","X249","X250","X251","X252","X253","X254","X281","X284","X290","X292","X293","X294","X297","X300","X320","X324","X329","X330","X332","X333","X334","X337","X339","X342","X343","X372","X374","X375","X377","X380","X384","X385","X387","X390","X395","X397","X398","X401","X403","X404","X540"
"1",1.1828999476546,1.13258246410445,0,0,1.50372506589155,0,0,0,0,1.2155887257191,0,0,0,0,0,2.48642560269227,1.02786893870686,0,0,0,0,0,1.26396035795963,0,3.7522263976986,0,0,0,0,0,0.926619337816402,0,0,0,1.17406344871094,0,0,0,0.752147567243717,0,0,0.829145247399046,0,0,0,1.10399496232039,0,0,0,0,0,1.13140033240864,0,0,0,1.23908623110666,0,0,0.765117206297307,0.735569097149374,0,0,0,1.13579671423997,0.695714477395837,0,0,0.954775271788959,0,2.6399901032062,0,0,0,0,0,0,2.57446993250349,0.607658003650543,0,1.08864583821722,0,0,0,0.737013872314856,0,2.33518308108053,1.75147700825085,0,0,0.693635194379989,0.792466780587874,1.70139860579345,0,3.33847027644117,0,0.706413717635046,0,1.59385342877421,0.844624550225376,0.897512465424788,0,0.834815625205609,0.875016907964495,1.31356059178642
"2",248.408989007465,291.073693274843,325.313302301677,317.547085049506,281.19658732172,228.587111556029,216.513608802735,312.024129446209,295.483259561551,192.063018663618,241.90153325324,325.681992364146,234.115393390661,276.826928598726,185.534610726648,295.88464672038,96.6196802384447,202.317690773896,133.548392144953,198.624684978981,218.606458771285,224.926248739449,271.751476961321,275.55274573429,213.87690466882,240.66186364955,212.222048131065,286.764508561394,200.105069288763,248.227208883143,284.472136709635,235.429390821828,121.941392349398,242.99396656039,225.420182152501,187.861103168781,170.525433989874,311.253490504422,227.148565307603,231.919257417274,257.124642171949,273.617931641685,233.934990961849,280.248218602967,240.97834158379,251.710851409049,215.122395296329,197.33512902202,289.022895820329,257.669419316297,178.892745198694,332.631697728139,234.807963355024,332.315594195067,293.824638982049,262.686280994612,272.254771792823,220.413284785631,332.825984739329,317.03028087138,306.103089515142,479.737282590173,344.741706584727,344.14640441471,266.458644842606,282.025005010493,286.197531065432,316.985390233934,300.310996048765,498.078132804904,295.514676666899,331.084355634437,364.871386421012,311.422619850102,368.373334479156,346.873428854307,293.489572305398,319.020451916535,321.289571488824,404.976251816807,411.369617790018,342.03228367424,290.28577593978,350.081589349557,299.60817400426,407.100250468372,305.632737939773,331.537281768865,377.58800555301,380.805721714614,319.364112576913,326.668532312343,353.534874180154,303.800795156147,392.144733464059,377.224925217114,339.653833027303,261.39196231897,338.694444640376,442.473645454421,305.257396589072,252.9491344373,477.759231748615,401.949541086643
"3",176140.899605455,115563.051724897,181013.780865472,160563.967578756,200168.362146154,127152.8231243,181088.563766679,181564.966574855,140997.519864543,225084.486397778,148266.415921329,200133.628337009,163442.64513726,118224.933462926,126247.869208087,85424.8812188969,163170.082543959,215106.684698463,159321.161311221,145507.272922028,190927.367772753,154365.561414303,138427.674443381,163904.396688179,250296.014084883,184780.430912076,226165.721280528,136850.724511814,177438.027304516,160213.834370754,142664.166488889,157756.307197806,251452.231766442,227003.867347333,135361.297192231,170437.394243579,132490.055103683,145660.788420097,143442.062549049,191574.158506722,156319.783290577,195672.474369443,132729.042720457,150099.370190954,166773.965626144,155386.186951633,174017.720643571,196852.140943994,243483.897835077,120063.717041782,188785.3468187,162839.055642578,214126.800428755,146450.804166676,104445.019242141,144147.857609562,116083.398274443,150948.25533093,103610.641842369,107745.425781343,123776.781132922,145559.56898965,113870.493890746,108935.398659469,118494.089790059,109986.592010059,118518.245648227,93139.2825382848,105074.504540392,173789.668497363,109862.836019019,129155.571495684,112962.886792002,130482.548848979,206912.265207518,128958.890214842,103047.449831673,110874.494662085,117226.595024785,115152.602183265,120009.206120349,114639.449136643,100091.182420417,127228.493736097,115534.446826165,132161.243262473,109820.235632841,120364.786495805,153909.195179626,122633.315095993,110654.513973827,110833.3586779,112992.574066971,107582.204658317,130698.536500589,132836.154705247,94618.5321152143,107058.337884049,116140.943403291,121491.774882226,120650.227651862,85129.4885647168,134651.101865208,163883.760113049
"4",119.472894713114,75.883025094998,115.359327057332,127.244044718419,139.846431127914,113.051234519558,99.1404419254631,119.076346219755,109.525794877482,87.5223882517754,100.925805264597,91.2999727548026,139.354400827774,362.203457979641,97.8273402013235,118.105216127883,117.177059012582,179.255570582053,192.558146813653,105.776459456262,97.5921690943238,130.655688606003,91.0051457730937,105.722277955197,65.6639619597256,91.9807122849066,84.8888192524261,138.947751570985,266.495068912605,87.3002471919527,129.726707294296,88.6966542165956,67.4569404486032,135.199650567435,89.2288221020315,68.6101420268593,68.3925537392542,80.3706196138178,99.2834788761707,224.837753373998,91.7077890413284,98.6682844404865,106.33408680084,86.6631037446926,88.399090128727,79.4876372870682,102.12881392856,91.0777518563167,93.5883662656304,119.99767181156,372.832543731857,132.37383889181,103.85736840703,90.8781420859978,89.4584202675004,105.322329644066,57.2843750604809,80.2239529182995,91.8140647556769,93.4172753379705,50.6922313846732,70.859399025295,59.5666015697152,63.6046159974382,173.232904871563,78.2086148348426,54.1129785627918,89.7488755481622,63.8959566061202,134.639495263516,91.4982680893328,66.0716586902057,72.8124717913327,62.6374107913804,76.5794028666345,178.101271538886,115.851146962657,66.2347223979092,56.6981596744983,94.7121879248984,66.2717262451503,54.9694741619314,92.1798842817129,87.7046508054678,62.5687752940623,98.0776894053822,83.1951578919153,180.758358411216,122.774014075519,74.2189657986588,57.0576082023269,75.7122379578087,71.6497345005112,70.9424933743749,71.145048835812,112.319781103972,76.7981860224905,68.5356974372909,163.012538193498,97.8288587313019,64.3614992808285,62.6111718904207,134.752603826532,73.5593931400393
"5",34815.1112593701,30595.5826853176,41235.1914566435,33980.9162607764,47746.2782921885,28155.9690016622,34677.5033130318,39418.6808337839,35737.7152997711,42495.7662624141,31940.6143708815,38058.4617771475,45713.8176475431,30005.9693260563,34000.0607547979,27380.5187368472,43897.1987653538,48867.5844083249,40121.4568804469,39286.5523360497,38137.0678386799,36949.9248986206,33460.8225562654,36719.3716029923,41794.1737307659,34976.6108536537,40383.8019975856,35960.8606406267,36026.3930353153,35003.1918831445,37520.6702268617,37177.0383618227,42977.8545588889,60838.0157330408,33997.3552843227,38400.4430625091,34648.5796250227,38363.0886676647,36630.3386723363,35483.6463848429,35870.601747268,44617.9640530375,29785.5955007394,37205.483382965,38661.8869936968,40512.1991373091,37821.3419326289,36240.6654431908,53330.2294768664,31479.389238566,42288.9074491192,43400.5167511953,46619.9169807382,35871.0947105418,31450.0330769736,33524.7170688218,25883.9140730272,31125.2730463827,29281.8006022043,33802.3422904023,25719.1585232956,32524.4641526104,28314.2394736445,26470.8782220767,27763.1819349583,28048.4532294049,26919.4030690368,26578.0792407893,26362.6729962276,57454.9846127777,31356.7037668308,30202.7347054415,27196.2672415271,32980.8023242953,50411.6927732926,34839.1530168853,30559.8162554606,29495.7194971974,28807.1649685876,30021.5862805164,29997.6544273323,30698.0082316982,32144.9045590808,30182.192099038,29816.4279189781,37201.0232703335,29824.1504964955,28936.3270633214,30197.0023173038,29138.9208807089,25216.2929583062,31192.5913393143,28848.4457331006,26026.7142751354,32494.6540908901,33096.1890849195,32010.5923616012,27480.4238922105,32384.5945047414,33410.7990379032,31566.5570472772,28811.9916727212,46834.4049818917,32886.3029759647
"6",3.54869984296379,2.2651649282089,2.30718654114665,4.50421397233342,4.51117519767465,9.93857006765344,5.69772654744041,1.10255876129402,5.51568751181563,4.86235490287641,6.40798763584742,5.45074464207777,4.45934082648878,4.31194592832907,5.06003483799949,3.7296384040384,0,2.09655638107664,2.07051770767369,2.35058798791693,5.85553014565943,6.61547790410144,3.7918810738789,1.12470508462976,0,8.82006830129241,10.9533960325711,2.95633513980818,3.74028166894884,7.36267144992372,2.77985801344921,3.28506126728132,2.59449770956166,3.65404460993068,4.69625379484377,4.90072443048995,2.73570214957017,1.46128399297851,6.76932810519346,1.77037601081888,3.42832856229265,3.31658098959618,7.08893912005602,1.12549485382718,4.84378576047819,6.62396977392235,6.51886046352513,5.51986374886768,1.37629950390633,3.72085804066854,3.34378962988213,1.13140033240864,3.01035850455159,2.71278036077605,1.54238655633621,3.71725869331998,2.46384408862283,2.43102887631211,1.53023441259461,2.9422763885975,3.89940241420563,1.91511889257554,6.70124267659296,6.8147802854398,2.08714343218751,3.15994403373101,2.40502126945741,5.72865163073376,1.59739891515301,4.39998350534367,0.61823154114414,0.726062183408854,4.85416478608885,7.05773642719779,2.64066906436671,4.24050646521158,2.57446993250349,2.43063201460217,2.6999123654523,3.26593751465167,5.6573424843421,3.05385967566286,4.04297738077688,2.21104161694457,1.80486851809795,1.55678872072035,4.37869252062712,5.29048853886487,6.94947249484068,2.77454077751995,0.792466780587874,3.40279721158691,2.82827899344123,4.17308784555147,3.387859468372,3.53206858817523,2.37520162956156,5.57848700070973,1.68924910045075,4.48756232712394,8.2750499075351,5.00889375123366,4.37508453982248,3.94068177535925
"7",172117.856883482,112761.042708703,177063.877507029,157532.631575375,195951.917061394,124435.866532055,177095.597002233,177065.424270014,137830.727277402,220020.343766432,144685.952829799,195403.744673846,159521.76971557,115090.148773031,123852.786051434,83164.7203460496,159559.178962282,208877.815690285,155556.960118671,141413.723941071,185800.525822998,149341.105946138,135141.377512686,160125.387603823,245616.987766953,181485.505396665,221327.05858314,133431.230200102,173355.509862858,156259.027991938,139361.695168911,154302.612785471,245492.670527579,221884.55084882,132146.71146966,167217.618292747,129746.145847664,142397.741263776,139749.77014145,186882.662078052,152668.613371735,190389.989998264,130649.147982632,146505.665122684,162678.54476566,151591.756266138,169557.733609776,192901.298465742,237004.279770686,117147.494552408,184739.361366543,158828.241464189,209448.703312682,142621.71468744,101442.763810233,140379.796380767,113724.267559586,148465.364505257,101139.313266028,105425.440848934,120829.482808185,142046.283381221,111130.430218539,106525.238031852,115517.127541282,107329.079077691,116096.389229883,90903.198851755,102416.432745577,169358.005110781,106859.467192141,125803.342394885,110700.036974221,127488.304169741,203175.718481439,125916.7508767,100810.235460328,108372.159003052,114588.780643738,111628.655604956,116812.807616696,111492.141354905,97823.0721098013,123644.395275029,112597.32412438,129088.920722132,107126.463994151,117998.174622752,150429.825950543,119851.144331335,108224.810824544,108358.674405774,110286.853829912,104823.793592407,127622.360103307,129439.717550858,92207.7024612094,104364.725589421,113382.399622255,118188.031496998,118436.192076601,83459.8573143056,131189.534977301,160429.09575665
"8",322.931685709705,306.929847772305,339.156421548557,295.026015187839,273.677961992262,255.918179242076,325.909958513591,362.741832465734,303.362813149859,286.878939269708,307.583406520676,282.076035227524,346.713749259502,237.157026058099,391.309360805294,458.745523696723,403.952492911795,341.738690115492,407.891988411717,290.297616507741,344.175049672649,279.503941448286,294.502763404595,289.049206749847,230.761923458464,176.401366025848,288.895820359063,317.313305006078,360.002110636326,273.47065385431,307.637620155045,274.850126029204,204.965319055371,447.620464716508,302.908369767423,347.951434564786,269.922612090923,229.421586897625,266.260238804276,228.378505395636,269.980874280546,310.100322527243,198.490295361569,327.519002463709,305.158502910126,293.662659977224,377.007430140536,299.452608376072,247.733910703139,310.691646395823,394.567176326091,279.455882104933,282.97369942785,245.506622650233,225.188437225087,291.185264310065,199.57137117845,248.775288342606,228.770044682895,242.002232962144,279.45717301807,240.347421018231,253.15805667129,274.862804846072,208.714343218751,272.5451729093,281.387488526517,211.00533506536,229.226744324456,214.719195060771,283.150045844016,230.161712140607,221.673525231391,215.260961029533,200.69084889187,235.772159465764,267.744872980363,223.010487339749,217.792930813152,258.009063657482,251.347644661485,188.117756020832,300.7975171298,250.584716587051,220.795582047316,246.751012234176,226.816272568485,206.32905301573,302.688135330839,224.737802979116,195.739294805205,244.150699931361,188.551932896082,317.989293831022,264.253038533016,271.969281289493,216.143348290102,210.388652598195,268.59060697167,207.325379513126,188.487247893855,169.467571916739,206.503990279621,221.991740011904
"9",6471.6456136183,7691.36751373331,5962.92361559351,6327.29457763538,7347.20067194612,5927.11472409682,6701.66596509941,7298.93899976644,5970.337753861,7075.9419724109,6178.90207786588,6628.10548476656,7359.0271989131,5201.06917875052,5812.29335058208,7985.15582304622,7511.66620406972,7859.98987265632,6515.9192260491,6441.78638088636,8170.41639657679,6735.38344111328,5603.13626683506,6856.20219590299,9718.26637003938,6351.70918668786,7861.80000237791,5665.32357291908,8123.89178495689,6998.74511825606,6050.8242759411,6127.73428390209,8128.56132405668,7028.55480720166,7195.83487714936,5871.06786772696,4820.30718754263,5282.5416346173,4992.00340379655,7051.40765109161,5894.15388072164,7357.00578017174,5988.73576862333,6925.16983559862,7816.65927097168,7785.3724742834,9039.48650942151,8332.23432891576,9320.30024045366,6015.69723725087,9023.21631623691,6676.39336154336,9195.14005215284,4778.56260550702,4963.39993828994,6603.0905255674,7394.61207097928,9940.47707524021,6822.55012855309,7536.64096939249,7367.27096123917,6137.95605070461,6954.40073326425,8487.80884551527,7403.0977539691,7566.48598876891,8638.83639989103,7407.14655853875,6570.90043748189,7537.17174465371,8338.08879541102,7469.72774291029,7444.6707269316,7537.66250424724,9126.15228645134,8083.25342398631,6026.83411199068,6000.01512804546,7395.95993976234,8229.07389108399,6836.49429643569,8244.19958041945,7383.28529277474,7053.95977192549,7188.18968474477,8710.23289243037,7175.80130280373,6904.96929130847,9231.98812759058,7469.7574082781,8051.4624907728,7754.12414590367,8239.71946755879,7418.9155718214,7333.0218192912,7865.2103321486,7010.01174271269,6706.93522828186,8764.66895768873,7154.07186190099,8820.28375144269,7209.46773927564,6965.13458739738,8292.50801594764
"10",28.3895987437103,16.9887369615667,21.9182721408932,18.0168558893337,18.0447007906986,24.8464251691336,12.5349984043689,26.4614102710566,14.1831964589545,9.72470980575283,19.2239629075423,28.6164093709083,21.1818689258217,14.6606161563188,11.8067479553321,22.3778304242304,33.9196749773263,17.8207292391514,28.9872479074317,7.0517639637508,18.2172048976071,12.4040210701902,12.6396035795963,11.2470508462976,11.2566791930958,15.1201170879299,21.9067920651422,19.7089009320545,22.4416900136931,17.8807735212433,13.899290067246,6.57012253456264,18.1614839669316,12.7891561347574,14.0887613845313,13.0685984813065,13.6785107478508,24.8418278806346,17.2993940466055,14.1630080865511,18.8558070926096,19.8994859375771,14.177878240112,18.0079176612348,16.9532501616737,17.6639193971263,21.7295348784171,16.559591246603,17.8918935507823,11.1625741220056,16.7189481494106,15.8396046537209,21.0725095318611,21.7022428862084,27.7629580140519,11.15177607996,17.8628696425155,21.0689169280383,22.1883989826219,14.7113819429875,24.0463148876014,14.3633916943166,15.6362329120502,22.7159342847993,32.6985804376043,17.3796921855206,10.8225957125584,20.0502807075681,19.9674864394126,30.7998845374057,25.3474931869098,18.1515545852213,13.7534668939184,16.7621240145947,11.8830107896502,18.6582284469309,24.0283860366993,12.1531600730109,25.1991820775548,30.4820834700822,18.5884110199812,15.8800703134469,26.6836507131274,25.0584716587051,19.2519308597115,22.5734364504451,12.2603390577559,11.4627251675406,21.6205810950599,22.8899614145396,17.4342691729332,23.8195804811084,16.026914296167,23.3692919350882,11.857508139302,26.1373075524967,14.2512097773694,12.7508274301937,17.7371155547329,12.565174515947,15.6306498253441,20.0355750049346,21.0004057911479,15.762727101437
