"","X18","X21","X22","X25","X30","X31","X32","X37","X39","X41","X42","X44","X45","X117","X119","X122","X123","X124","X128","X129","X130","X132","X135","X137","X140","X141","X142","X143","X144","X209","X210","X211","X213","X214","X215","X218","X220","X222","X224","X231","X262","X263","X267","X268","X269","X270","X301","X302","X304","X309","X311","X312","X313","X315","X317","X319","X346","X348","X355","X358","X359","X360","X361","X364","X368","X370","X371","X409","X412","X416","X417","X421","X426","X428","X429","X431","X432","X436","X437"
"1774",1.55104796102127,1.56734037550316,0,0,0,0,0,0,2.03396310888825,0,0,3.57904602130808,0,0,0,0,1.27257029577071,0.681094020724856,2.40702033212663,0,0,1.38567237051287,0,0,0.827138196911601,0,0,0.809686234168238,0,1.07586477862254,2.02915763380656,1.96897931719902,0,0,1.18179152410228,0,0,3.37266270707774,0.73680212172059,0,1.22078613086228,1.08417445051278,1.96623574332337,3.29651068235632,0,1.04075177293771,1.42034272566626,0,0,0.755943478651339,3.65925818369367,0,0,0,2.42449049574109,0,0,1.05252178631749,0,0.576778783397668,0,0.715222706414437,3.19147447064453,1.4826632861725,0,1.8456702791215,0.686785957498836,1.55637074718503,0.894357753103733,3.25161719131629,6.06591157667172,0,1.55021370554233,0,0,3.0768257975279,0.705346641282833,1.21272310076504,0.808736276494554
"1775",0,0,0,0,2.05126752248956,0,0,0,0,0,0,0,0,0.966407262315887,0,2.58921556440543,0,0,0,1.538165595727,0,0,0,0,0,0,0,0,0,1.07586477862254,0,0,0,0,0,0,0,0,0,0,0,0,0.983117871661683,1.09883689411877,0,0,0.710171362833132,0.740979232289401,0.767288311166411,1.51188695730268,0,0,2.59019696354356,0,0,2.94367758715906,0,0,0,0.576778783397668,0,1.43044541282887,1.59573723532226,0,0,0,0,0,0,0,1.01098526277862,1.10878477251817,0,1.24897831514859,0,0,0,0,0.808736276494554
"1776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14483264718414,0,0,1.63048522832611,0,0,0,0,0,0,0,0,0,1.81715175518257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793284715904286,0,0,0,0,0,0,0,0,0,0.74133164308625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1777",0,1.56734037550316,0,1.60374989371141,0,0,0,0,3.05094466333238,0,0,0,0,0,0,0,0,0,0,0,1.17495150815249,0,0,0,0,0,0,0,0.930572896074752,0,1.35277175587104,0,0,2.16813612852134,1.18179152410228,0,0,0,1.47360424344118,0,0.610393065431141,0,0.983117871661683,1.09883689411877,0,1.04075177293771,0,0,0,0,0,1.04541992447287,0.863398987847852,0,0,1.9624517247727,0,0,0,1.15355756679534,0,0.715222706414437,0,0.74133164308625,0.896101479762002,0,0,0,0,0.812904297829074,2.02197052555724,0,1.55021370554233,0,0.686460922734678,0,0.705346641282833,0,0
"1778",1.55104796102127,0,2.8468440335764,0,0,0,0,0,0,1.22778821202594,1.3333659960197,0,0,0,0,0,0,0,0,0.769082797863502,1.17495150815249,0,0,1.53544881876297,0,0,0,0,0,1.07586477862254,0.676385877935521,0,1.17456598612426,0,0,0.908575877591287,0,1.12422090235925,0,0,1.83117919629342,1.08417445051278,0,0,0,0,0,2.9639169291576,1.53457662233282,0,0,0,0,0.793284715904286,0.606122623935273,0.981225862386352,0,0,0,2.30711513359067,0,0.715222706414437,0,0,0,0,0,1.55637074718503,0,0,0,1.10878477251817,0,0,0.686460922734678,0,1.41069328256567,0,0
"1779",3.10209592204255,1.56734037550316,1.4234220167882,0,2.05126752248956,1.92558126149831,0.974598326014751,2.88185494129997,2.03396310888825,3.68336463607782,0,1.78952301065404,0,2.89922178694766,1.43171661919691,0,3.81771088731214,0.681094020724856,2.40702033212663,1.538165595727,1.17495150815249,2.77134474102573,1.14483264718414,3.07089763752595,5.78996737838121,0,0,0,0.930572896074752,2.15172955724507,1.35277175587104,0,1.17456598612426,0,1.18179152410228,0,0,1.12422090235925,0.73680212172059,0,3.05196532715571,1.08417445051278,0,1.09883689411877,1.75487252246641,2.08150354587541,0,1.4819584645788,1.53457662233282,0.755943478651339,0,5.22709962236435,2.59019696354356,0,1.21224524787055,1.9624517247727,1.20162467258233,3.15756535895246,2.10590788276041,2.88389391698834,0,2.14566811924331,3.98934308830566,0,0.896101479762002,0.922835139560748,0.686785957498836,0.778185373592515,1.78871550620747,0.812904297829074,2.02197052555724,0,0.775106852771163,1.24897831514859,2.05938276820403,3.0768257975279,5.64277313026267,0,0.808736276494554
"1780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1781",6.20419184408509,10.9713826285221,5.6936880671528,3.20749978742281,7.17943632871347,4.81395315374578,8.77138493413276,4.32278241194995,6.10188932666476,6.13894106012971,6.66682998009851,3.57904602130808,1.22458408054229,3.86562904926355,2.86343323839382,9.062254475419,1.27257029577071,3.40547010362428,2.40702033212663,5.38357958504451,9.39961206521991,1.38567237051287,8.01382853028896,0,4.135690984558,1.63048522832611,4.96316268037714,3.23874493667295,10.2363018568223,5.37932389311269,2.70554351174208,0,9.39652788899412,9.75661257834604,2.36358304820457,3.63430351036515,9.441954174782,2.24844180471849,5.89441697376472,1.70327567253033,2.44157226172456,4.33669780205112,1.96623574332337,6.59302136471264,3.50974504493283,2.08150354587541,6.39154226549819,0.740979232289401,3.83644155583205,4.53566087190803,3.65925818369367,5.22709962236435,6.04379291493496,5.55299301133,1.81836787180582,1.9624517247727,2.40324934516465,5.26260893158744,3.15886182414062,1.730336350193,8.09862655900355,2.86089082565775,2.39360585298339,5.18932150160375,2.68830443928601,7.38268111648598,6.18107361748952,3.11274149437006,1.78871550620747,1.62580859565815,5.0549263138931,12.1966324976999,3.87553426385581,4.99591326059435,4.80522645914275,0,6.3481197715455,8.4890617053553,4.85241765896732
"1782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27257029577071,0,0,0,0,0,0,0,0.827138196911601,0,0,0,0,0,0.676385877935521,0,1.17456598612426,0,0,0.908575877591287,0,0,0,0,0,0,0,0,0,0,0,1.4819584645788,0,0,0.914814545923418,2.09083984894574,0.863398987847852,0,0,0.981225862386352,0,3.15756535895246,0,0,0,0,0.797868617661131,0,0.896101479762002,2.76850541868224,0,0,0.894357753103733,0,1.01098526277862,0,0.775106852771163,0,0,0.769206449381975,0,0.606361550382522,1.61747255298911
"1783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18024427184775,0,0,0,0,0,0,0,0,1.04075177293771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686785957498836,0,0,0,0,0,0,0,0,0,0,0,0
"1785",3.10209592204255,12.5387230040253,2.8468440335764,3.20749978742281,13.3332388961822,5.77674378449494,5.84758995608851,2.88185494129997,7.11887088110889,6.13894106012971,1.3333659960197,0,2.44916816108459,1.93281452463177,4.29514985759074,5.17843112881086,2.54514059154143,6.81094020724856,0,3.07633119145401,2.34990301630498,2.77134474102573,2.28966529436827,3.07089763752595,4.135690984558,9.78291136995668,3.30877512025142,2.42905870250471,4.65286448037376,3.22759433586761,1.35277175587104,5.90693795159707,0,2.16813612852134,5.90895762051142,1.81715175518257,4.720977087391,2.24844180471849,1.47360424344118,13.6262053802427,4.88314452344913,5.42087225256391,1.96623574332337,2.19767378823755,2.63230878369962,7.28526241056394,2.1305140884994,5.92783385831521,0.767288311166411,0.755943478651339,1.82962909184684,4.18167969789148,0.863398987847852,3.17313886361715,4.24285836754691,0.981225862386352,6.00812336291163,0,5.26476970690103,0.576778783397668,6.47890124720284,3.57611353207219,1.59573723532226,0.74133164308625,4.48050739881001,2.76850541868224,4.12071574499302,6.22548298874012,0.894357753103733,2.43871289348722,5.0549263138931,4.4351390900727,3.10042741108465,3.74693494544576,2.05938276820403,0.769206449381975,0,2.42544620153009,5.66115393546188
"1786",0,0,0,1.60374989371141,0,0.962790630749157,0,0,0,0,1.3333659960197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63048522832611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08417445051278,0,0,0,0,0.710171362833132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787",1.55104796102127,0,1.4234220167882,0,1.02563376124478,0.962790630749157,0.974598326014751,0,0,1.22778821202594,0,1.78952301065404,0,2.89922178694766,1.43171661919691,3.88382334660814,0,1.36218804144971,2.40702033212663,1.538165595727,3.52485452445747,4.1570171115386,0,0,0,0,0,0.809686234168238,1.8611457921495,0,0,1.96897931719902,2.34913197224853,1.08406806426067,1.18179152410228,3.63430351036515,1.18024427184775,1.12422090235925,0,3.40655134506067,3.05196532715571,2.16834890102556,1.96623574332337,1.09883689411877,2.63230878369962,3.12225531881312,2.1305140884994,0,0,0.755943478651339,1.82962909184684,3.13625977341861,2.59019696354356,0,0,3.92490344954541,0,0,2.10590788276041,1.15355756679534,0,0,0,0.74133164308625,3.58440591904801,2.76850541868224,0,1.55637074718503,1.78871550620747,0.812904297829074,0,1.10878477251817,0.775106852771163,0,0,3.0768257975279,0,1.21272310076504,4.04368138247277
"1788",0,0,0,0,0,0,0,0,1.01698155444413,0,0,0,0,0,0,0,1.27257029577071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710171362833132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
